Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
6980037,"The White Dragon (Dragonriders of Pern, #3)",Anne McCaffrey,"McCaffrey, Anne",,"=""0345453972""","=""9780345453976""",0,4.19,Del Rey/Ballantine Books,ebook,497,2002,1978,,2010/07/07,,,read,,,,1,,,0,,,,,
2855407,"Dragondrums (Pern: Harper Hall, #3)",Anne McCaffrey,"McCaffrey, Anne",,"=""1416964916""","=""9781416964919""",0,4.09,Simon Pulse,Paperback,256,2008,1979,,2010/07/07,,,read,,,,1,,,0,,,,,
28547,"Dragonsinger (Harper Hall, #2)",Anne McCaffrey,"McCaffrey, Anne",,"=""0689860072""","=""9780689860072""",0,4.29,Aladdin,Paperback,288,2003,1977,,2010/07/07,,,read,,,,1,,,0,,,,,
949118,Dragonsong,Anne McCaffrey,"McCaffrey, Anne",,"=""""","=""""",0,4.22,Corgi Books,Paperback,177,1994,1976,,2010/07/07,,,read,,,,1,,,0,,,,,
1996408,"Dragonquest (Pern: Dragonriders of Pern, # 2)",Anne McCaffrey,"McCaffrey, Anne",,"=""0345276957""","=""9780345276957""",0,4.07,Del Rey,Mass Market Paperback,0,1978,1971,,2010/07/07,,,read,,,,1,,,0,,,,,
1996409,"Dragonflight (Dragonriders of Pern, #1)",Anne McCaffrey,"McCaffrey, Anne",,"=""0345284267""","=""9780345284266""",0,4.09,Del Rey Books,Mass Market Paperback,303,1979,1968,,2010/07/07,,,read,,,,1,,,0,,,,,
24870,"The Masterharper of Pern (Pern, #15)",Anne McCaffrey,"McCaffrey, Anne",,"=""0552142743""","=""9780552142748""",0,4.25,Corgi,Paperback,463,1999,1998,,2010/07/07,,,read,,,,1,,,0,,,,,
2181799,"Nerilka's Story (Pern: Dragonriders of Pern, #5)",Anne McCaffrey,"McCaffrey, Anne",,"=""080859544X""","=""9780808595441""",0,3.82,,,,,1986,,2010/07/07,,,read,,,,1,,,0,,,,,
797074,"Moreta: Dragonlady of Pern (Pern: Dragonriders of Pern, #4)",Anne McCaffrey,"McCaffrey, Anne",,"=""034529873X""","=""9780345298737""",0,4.00,Del Rey Books,Mass Market Paperback,360,1984,1983,,2010/07/07,,,read,,,,1,,,0,,,,,
796908,Dragon's Kin (Pern #17),Anne McCaffrey,"McCaffrey, Anne",Todd McCaffrey,"=""0345461983""","=""9780345461988""",0,3.95,Del Rey Books,Hardcover,292,2003,2003,,2010/07/07,,,read,,,,1,,,0,,,,,
1017623,Dragonseye,Anne McCaffrey,"McCaffrey, Anne",,"=""0613134710""","=""9780613134712""",0,4.03,Turtleback Books,Hardcover,416,1997,1996,,2010/07/07,,,read,,,,1,,,0,,,,,
1117935,"Dragonsdawn (Pern: Dragonriders of Pern, #6)",Anne McCaffrey,"McCaffrey, Anne",,"=""0593016106""","=""9780593016107""",0,4.21,,,,,1988,,2010/07/07,,,read,,,,1,,,0,,,,,
1132538,"Dragonflight (Pern: Dragonriders of Pern, #1)",Anne McCaffrey,"McCaffrey, Anne",,"=""0345247760""","=""9780345247766""",0,4.09,Ballantine Books,Paperback,303,1975,1968,,2010/07/07,,,read,,,,1,,,0,,,,,
2331474,Pegasus in Space,Anne McCaffrey,"McCaffrey, Anne",,"=""034544308X""","=""9780345443083""",0,4.15,Ballantine Books,ebook,368,2000,2000,,2010/07/07,,,read,,,,1,,,0,,,,,
1988439,Pegasus in Flight,Anne McCaffrey,"McCaffrey, Anne",,"=""0613072111""","=""9780613072113""",0,4.16,Turtleback Books,Hardcover,304,1991,1990,,2010/07/07,,,read,,,,1,,,0,,,,,
96458,Get Off the Unicorn,Anne McCaffrey,"McCaffrey, Anne",,"=""0345349350""","=""9780345349354""",0,3.90,Del Rey,Paperback,303,1987,1977,,2010/07/07,,,read,,,,1,,,0,,,,,
96463,"The Chronicles of Pern: First Fall (Pern, #12)",Anne McCaffrey,"McCaffrey, Anne",,"=""0552139130""","=""9780552139137""",0,4.05,Corgi,Paperback,288,1994,1993,,2010/07/07,,,read,,,,1,,,0,,,,,
127221,"Therapy (Alex Delaware, #18)",Jonathan Kellerman,"Kellerman, Jonathan",John Rubenstein,"=""0345452607""","=""9780345452603""",0,3.83,Ballantine Books,Paperback,497,2005,2004,,2010/07/07,,,read,,,,1,,,0,,,,,
1208533,"A Cold Heart (Alex Delaware, #17)",Jonathan Kellerman,"Kellerman, Jonathan",,"=""074726502X""","=""9780747265023""",0,3.89,Headline,Paperback,,2003,2003,,2010/07/07,,,read,,,,1,,,0,,,,,
172938,"The Murder Book (Alex Delaware, #16)",Jonathan Kellerman,"Kellerman, Jonathan",,"=""0747265011""","=""9780747265016""",0,3.96,Headline,Paperback,614,2002,2002,,2010/07/07,,,read,,,,1,,,0,,,,,
1162575,"Flesh and Blood (Alex Delaware, #15)",Jonathan Kellerman,"Kellerman, Jonathan",,"=""0747265003""","=""9780747265009""",0,3.85,Headline,Paperback,500,2002,2001,,2010/07/07,,,read,,,,1,,,0,,,,,
2619569,"Dr. Death (Alex Delaware, #14)",Jonathan Kellerman,"Kellerman, Jonathan",,"=""0345448804""","=""9780345448804""",0,3.94,Ballantine Books,Paperback,448,2001,2000,,2010/07/07,,,read,,,,1,,,0,,,,,
2681409,"Monster (Alex Delaware, #13)",Jonathan Kellerman,"Kellerman, Jonathan",,"=""0345508513""","=""9780345508515""",0,3.92,Ballantine Books,Paperback,512,2008,1999,,2010/07/07,,,read,,,,1,,,0,,,,,
2052264,"Survival of the Fittest (Alex Delaware, #12)",Jonathan Kellerman,"Kellerman, Jonathan",,"=""0000000183""","=""9780000000187""",0,3.93,Harpercollins Publisher,,,,1997,,2010/07/07,,,read,,,,1,,,0,,,,,
469527,"The Clinic (Alex Delaware, #11)",Jonathan Kellerman,"Kellerman, Jonathan",,"=""034546074X""","=""9780345460745""",0,3.83,Ballantine Books,Mass Market Paperback,465,2003,1996,,2010/07/07,,,read,,,,1,,,0,,,,,
1208534,"The Web (Alex Delaware, #10)",Jonathan Kellerman,"Kellerman, Jonathan",,"=""075151585X""","=""9780751515855""",0,3.74,Time Warner Books Uk,paperback,,2002,1995,,2010/07/07,,,read,,,,1,,,0,,,,,
172916,"Self-Defense (Alex Delaware, #9)",Jonathan Kellerman,"Kellerman, Jonathan",,"=""055308920X""","=""9780553089202""",0,3.88,Bantam,Hardcover,390,1995,1994,,2010/07/07,,,read,,,,1,,,0,,,,,
1208529,"Bad Love (Alex Delaware, #8)",Jonathan Kellerman,"Kellerman, Jonathan",,"=""0751508497""","=""9780751508499""",0,3.90,Time Warner,Paperback,503,1994,1994,,2010/07/07,,,read,,,,1,,,0,,,,,
1103201,"Devil's Waltz (Alex Delaware, #7)",Jonathan Kellerman,"Kellerman, Jonathan",,"=""0553181017""","=""9780553181012""",0,3.95,Bantam,Mass Market Paperback,512,1993,1993,,2010/07/07,,,read,,,,1,,,0,,,,,
2017699,"Private Eyes (Alex Delaware, #6)",Jonathan Kellerman,"Kellerman, Jonathan",,"=""055308013X""","=""9780553080131""",0,3.90,Bantam,Hardcover,475,1992,1992,,2010/07/07,,,read,,,,1,,,0,,,,,
2619621,"Silent Partner (Alex Delaware, #4)",Jonathan Kellerman,"Kellerman, Jonathan",,"=""0553173391""","=""9780553173390""",0,3.91,Bantam,Mass Market Paperback,512,1990,1989,,2010/07/07,,,read,,,,1,,,0,,,,,
1208539,"Over the Edge (Alex Delaware, #3)",Jonathan Kellerman,"Kellerman, Jonathan",,"=""0751505900""","=""9780751505900""",0,3.91,Warner Books (NY),Paperback,472,1995,1987,,2010/07/07,,,read,,,,1,,,0,,,,,
172912,"Blood Test (Alex Delaware, #2)",Jonathan Kellerman,"Kellerman, Jonathan",,"=""0345466616""","=""9780345466617""",0,3.83,Ballantine Books,Paperback,308,2003,1986,,2010/07/07,,,read,,,,1,,,0,,,,,
1103052,"When the Bough Breaks (Alex Delaware, #1)",Jonathan Kellerman,"Kellerman, Jonathan",,"=""0751506761""","=""9780751506761""",0,4.02,Warner Books (NY),Paperback,412,1995,1985,,2010/07/07,,,read,,,,1,,,0,,,,,
23774,"Something Borrowed (Darcy & Rachel, #1)",Emily Giffin,"Giffin, Emily",,"=""0312321198""","=""9780312321192""",0,3.86,St. Martin's Griffin,Paperback,322,2005,2004,,2010/07/07,,,read,,,,1,,,0,,,,,
1589234,The Devil and Miss Prym,Paulo Coelho,"Coelho, Paulo",,"=""0007116039""","=""9780007116034""",0,3.61,Harper Collins Publisher,Hardcover,201,2000,2000,,2010/07/07,,,read,,,,1,,,0,,,,,
970060,Veronika Decides to Die,Paulo Coelho,"Coelho, Paulo",Margaret Jull Costa,"=""0061015016""","=""9780061015014""",0,3.71,HarperTorch: An Imprint of HarperCollins Publishers,Paperback,210,2005,1998,,2010/07/07,,,read,,,,1,,,0,,,,,
1427,The Zahir,Paulo Coelho,"Coelho, Paulo",Margaret Jull Costa,"=""0060832819""","=""9780060832810""",0,3.58,HarperOne,Paperback,336,2006,2005,,2010/07/07,,,read,,,,1,,,0,,,,,
526269,Eleven Minutes,Paulo Coelho,"Coelho, Paulo",,"=""0007166028""","=""9780007166022""",0,3.70,HarperCollins,Hardcover,275,2003,2003,,2010/07/07,,,read,,,,1,,,0,,,,,
966301,By The River Piedra I Sat Down And Wept,Paulo Coelho,"Coelho, Paulo",,"=""0007222580""","=""9780007222582""",0,3.57,HarperCollins,Paperback,,2006,1994,,2010/07/07,,,read,,,,1,,,0,,,,,
2075502,"Queste (Septimus Heap, #4)",Angie Sage,"Sage, Angie",,"=""0061568201""","=""9780061568206""",0,4.06,HarperTrophy,Paperback,608,2008,2008,,2010/07/07,,,read,,,,1,,,0,,,,,
3160314,"Physik (Septimus Heap, #3)",Angie Sage,"Sage, Angie",,"=""0747587639""","=""9780747587637""",0,4.01,Bloomsbury,Paperback,554,2008,2007,,2010/07/07,,,read,,,,1,,,0,,,,,
769483,"Magyk (Septimus Heap, #1)",Angie Sage,"Sage, Angie",Mark Zug,"=""0060577312""","=""9780060577315""",0,3.83,"Katherine Tegen, Harper Collins",Hardcover,564,2005,2005,,2010/07/07,,,read,,,,1,,,0,,,,,
18122,"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,"Pullman, Philip",,"=""0440238153""","=""9780440238157""",0,4.09,Laurel Leaf,Mass Market Paperback,465,2003,2000,,2010/07/07,,,read,,,,1,,,0,,,,,
337047,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,"Pullman, Philip",,"=""0439994136""","=""9780439994132""",0,4.14,Scholastic Press,Paperback,341,2001,1997,,2010/07/07,,,read,,,,1,,,0,,,,,
832116,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,"Pullman, Philip",,"=""0807204714""","=""9780807204719""",0,4.00,Listening Library (Audio),Audio CD,11,2004,1995,,2010/07/07,,,read,,,,1,,,0,,,,,
91989,"Black Powder War (Temeraire, #3)",Naomi Novik,"Novik, Naomi",,"=""0345481305""","=""9780345481306""",0,3.87,Del Rey Books,Mass Market Paperback,365,2006,2006,,2010/07/07,,,read,,,,1,,,0,,,,,
14069,"Throne of Jade (Temeraire, #2)",Naomi Novik,"Novik, Naomi",,"=""0345481291""","=""9780345481290""",0,3.88,Del Rey Books,Mass Market Paperback,398,2006,2006,,2010/07/07,,,read,,,,1,,,0,,,,,
819939,"Sir Thursday (The Keys to the Kingdom, #4)",Garth Nix,"Nix, Garth",,"=""0439700876""","=""9780439700870""",0,3.96,Scholastic Press,Hardcover,352,2006,2006,,2010/07/07,,,read,,,,1,,,0,,,,,
444348,"Grim Tuesday (The Keys to the Kingdom, #2)",Garth Nix,"Nix, Garth",,"=""0439436559""","=""9780439436557""",0,3.88,Scholastic,Paperback,321,2004,2004,,2010/07/07,,,read,,,,1,,,0,,,,,
444349,"Mister Monday (The Keys to the Kingdom, #1)",Garth Nix,"Nix, Garth",,"=""0439551234""","=""9780439551236""",0,3.80,Scholastic,Paperback,361,2003,2003,,2010/07/07,,,read,,,,1,,,0,,,,,
2062538,"Abhorsen (Abhorsen, #3)",Garth Nix,"Nix, Garth",,"=""0061474339""","=""9780061474330""",0,4.21,HarperTeen,Paperback,340,2008,2003,,2010/07/07,,,read,,,,1,,,0,,,,,
47629,"Lirael (Abhorsen, #2)",Garth Nix,"Nix, Garth",,"=""0007137338""","=""9780007137336""",0,4.27,HarperCollins Children's Books,Paperback,527,2004,2001,,2010/07/07,,,read,,,,1,,,0,,,,,
2769666,"Sabriel (The Abhorsen Trilogy, #1)",Garth Nix,"Nix, Garth",,"=""0060005467""","=""9780060005467""",0,4.15,HarperCollins ,ebook,264,2001,1995,,2010/07/07,,,read,,,,1,,,0,,,,,
13521,"Son of a Witch (The Wicked Years, #2)",Gregory Maguire,"Maguire, Gregory","Douglas Smith, Jelena Bojić","=""0060747226""","=""9780060747220""",0,3.48,William Morrow Paperbacks,Paperback,352,2006,2005,,2010/07/07,,,read,,,,1,,,0,,,,,
3124249,"A Lion Among Men (The Wicked Years, #3)",Gregory Maguire,"Maguire, Gregory",Douglas Smith,"=""0060548924""","=""9780060548926""",0,3.32,William Morrow,Hardcover,312,2008,2008,,2010/07/07,,,read,,,,1,,,0,,,,,
92141,Wicked: The Life and Times of the Wicked Witch of the West  (The Wicked Years #1),Gregory Maguire,"Maguire, Gregory",,"=""0061350966""","=""9780061350962""",0,3.54,Harper,Mass Market Paperback,519,2007,1995,,2010/07/07,,,read,,,,1,,,0,,,,,
530949,"Take a Thief (Heralds of Valdemar, #5)",Mercedes Lackey,"Lackey, Mercedes",,"=""0613630815""","=""9780613630818""",0,4.14,Turtleback Books,Hardcover,435,2002,2001,,2010/07/07,,,read,,,,1,,,0,,,,,
2420545,"Exile's Honor (Heralds of Valdemar, #6)",Mercedes Lackey,"Lackey, Mercedes",,"=""1417751282""","=""9781417751280""",0,4.22,Turtleback Books,Hardcover,433,2003,2002,,2010/07/07,,,read,,,,1,,,0,,,,,
176827,"Brightly Burning (Valdemar, #8)",Mercedes Lackey,"Lackey, Mercedes",,"=""0575072962""","=""9780575072961""",0,4.09,Gollancz,Paperback,,2002,2000,,2010/07/07,,,read,,,,1,,,0,,,,,
14002,Sword of Ice and Other Tales of Valdemar (Tales of Valdemar #1),Mercedes Lackey,"Lackey, Mercedes","Tanya Huff, Mickey Zucker Reichert, Michelle Sagara West, Gary A. Braunbeck, John Helfers, Elisabeth Waters, Lawrence Schimel, Mark Shepherd, Janni Lee Simner, Richard Lee Byers, Josepha Sherman, Larry Dixon, John Yezeguielian, Mel White, Stephanie D. Shaver, Kristin Schwengel, Ben Ohlander, Philip M. Austin","=""0886777208""","=""9780886777203""",0,3.86,Daw Books,Paperback,350,1997,1997,,2010/07/07,,,read,,,,1,,,0,,,,,
14004,"Jinx High (Diana Tregarde, #3)",Mercedes Lackey,"Lackey, Mercedes",,"=""0765313197""","=""9780765313195""",0,3.84,St. Martins Press-3PL,Paperback,336,2000,1991,,2010/07/07,,,read,,,,1,,,0,,,,,
176860,"Burning Water (Diana Tregarde, #1)",Mercedes Lackey,"Lackey, Mercedes",,"=""0765313170""","=""9780765313171""",0,3.87,Tor Books,Paperback,336,2005,1989,,2010/07/07,,,read,,,,1,,,0,,,,,
14012,"Children of the Night (Diana Tregarde, #2)",Mercedes Lackey,"Lackey, Mercedes",,"=""0765313189""","=""9780765313188""",0,3.95,St. Martins Press-3PL,Paperback,320,2005,1990,,2010/07/07,,,read,,,,1,,,0,,,,,
898728,Spiritride (SERRAted Edge #7),Mark Shepherd,"Shepherd, Mark",Larry Elmore,"=""0671877755""","=""9780671877750""",0,3.60,Baen Books,Paperback,,1997,1997,,2010/07/07,,,read,,,,1,,,0,,,,,
176847,"Chrome Circle (SERRAted Edge, #4)",Mercedes Lackey,"Lackey, Mercedes",Larry Dixon,"=""0671876155""","=""9780671876159""",0,3.91,Baen Books,Paperback,368,2001,1994,,2010/07/07,,,read,,,,1,,,0,,,,,
808334,"When the Bough Breaks (SERRAted Edge, #2)",Mercedes Lackey,"Lackey, Mercedes",Holly Lisle,"=""0671721542""","=""9780671721541""",0,3.79,Simon & Schuster,Mass Market Paperback,279,1993,1993,,2010/07/07,,,read,,,,1,,,0,,,,,
176793,"The Chrome Borne (SERRAted Edge, #1&4)",Mercedes Lackey,"Lackey, Mercedes",Larry Dixon,"=""0671578340""","=""9780671578343""",0,3.98,Baen,Paperback,640,1999,1999,,2010/07/07,,,read,,,,1,,,0,,,,,
176828,"Wheels of Fire (SERRAted Edge, #2)",Mercedes Lackey,"Lackey, Mercedes",Mark Shepherd,"=""0671721380""","=""9780671721381""",0,3.79,Baen Books,Paperback,400,2001,1992,,2010/07/07,,,read,,,,1,,,0,,,,,
28737,"Born to Run (SERRAted Edge, #1)",Mercedes Lackey,"Lackey, Mercedes",Larry Dixon,"=""0671721100""","=""9780671721107""",0,3.81,Baen Books,Paperback,317,2001,1992,,2010/07/07,,,read,,,,1,,,0,,,,,
176795,"The Otherworld (SERRAted Edge, #2-3)",Mercedes Lackey,"Lackey, Mercedes","Holly Lisle, Mark Shepherd","=""0671578529""","=""9780671578527""",0,3.95,Baen,Paperback,640,2000,2000,,2010/07/07,,,read,,,,1,,,0,,,,,
8550220,Arrow's Fall,Mercedes Lackey,"Lackey, Mercedes",,"=""0886773423""","=""9780886773427""",0,4.19,DAW,Paperback,,1988,1988,,2010/07/07,,,read,,,,1,,,0,,,,,
774849,"This Scepter'd Isle (Doubled Edge, #1)",Mercedes Lackey,"Lackey, Mercedes",Roberta Gellis,"=""0743471563""","=""9780743471565""",0,3.85,Baen Books,Hardcover,480,2004,2004,,2010/07/07,,,read,,,,1,,,0,,,,,
14010,"Sacred Ground (Jennifer Talldeer, #1)",Mercedes Lackey,"Lackey, Mercedes",,"=""0812519655""","=""9780812519655""",0,3.86,Tor Books,Paperback,384,1995,1994,,2010/07/07,,,read,,,,1,,,0,,,,,
13999,"To Light a Candle (Obsidian Mountain, #2)",Mercedes Lackey,"Lackey, Mercedes",James Mallory,"=""0765341425""","=""9780765341426""",0,4.13,Tom Doherty Associates,Mass Market Paperback,856,2006,2004,,2010/07/07,,,read,,,,1,,,0,,,,,
8550218,Arrow's Flight,Mercedes Lackey,"Lackey, Mercedes",,"=""0886773385""","=""9780886773380""",0,4.13,DAW,Paperback,,1987,1987,,2010/07/07,,,read,,,,1,,,0,,,,,
13986,"Arrows of the Queen (Heralds of Valdemar, #1)",Mercedes Lackey,"Lackey, Mercedes",,"=""0886773784""","=""9780886773786""",0,4.11,DAW Books,Mass Market Paperback,320,1987,1987,,2010/07/07,,,read,,,,1,,,0,,,,,
13991,"This Rough Magic (Heirs of Alexandria, #2)",Mercedes Lackey,"Lackey, Mercedes","Eric Flint, Dave Freer","=""0743499093""","=""9780743499095""",0,3.87,Baen,Paperback,893,2005,2003,,2010/07/07,,,read,,,,1,,,0,,,,,
176868,"The Shadow of the Lion (Heirs of Alexandria, #1)",Mercedes Lackey,"Lackey, Mercedes","Eric Flint, Dave Freer","=""0743435230""","=""9780743435239""",0,3.84,Baen Books,Hardcover,817,2002,2002,,2010/07/07,,,read,,,,1,,,0,,,,,
1146815,"Beyond World's End (Bedlam's Bard, #4)",Mercedes Lackey,"Lackey, Mercedes",Rosemary Edghill,"=""0671319558""","=""9780671319557""",0,3.93,Baen,Hardcover,352,2001,2001,,2010/07/07,,,read,,,,1,,,0,,,,,
638494,"One Good Knight (Five Hundred Kingdoms, #2)",Mercedes Lackey,"Lackey, Mercedes",,"=""037380217X""","=""9780373802173""",0,3.86,Luna Books,Hardcover,360,2006,2006,,2010/07/07,,,read,,,,1,,,0,,,,,
847751,"The Fairy Godmother (Five Hundred Kingdoms, #1)",Mercedes Lackey,"Lackey, Mercedes",,"=""0373802021""","=""9780373802029""",0,3.98,Luna Books,Hardcover,417,2003,2004,,2010/07/07,,,read,,,,1,,,0,,,,,
2486401,"Snow: The Prologue to Winter's Heart (Wheel of Time, part of #9)",Robert Jordan,"Jordan, Robert",,"=""0743215478""","=""9780743215473""",0,4.11,Scribner Book Company,ebook,,2000,,,2010/07/07,,,read,,,,1,,,0,,,,,
11313,"Silver on the Tree (The Dark is Rising, #5)",Susan Cooper,"Cooper, Susan",,"=""0689840330""","=""9780689840333""",0,4.10,Margaret K. McElderry Books,Paperback,274,2000,1977,,2010/07/07,,,read,,,,1,,,0,,,,,
222576,"The Grey King (The Dark is Rising, #4)",Susan Cooper,"Cooper, Susan",,"=""1416949674""","=""9781416949671""",0,4.16,Margaret K. McElderry Books,Paperback,165,2007,1975,,2010/07/07,,,read,,,,1,,,0,,,,,
222575,Greenwitch,Susan Cooper,"Cooper, Susan",,"=""1416949666""","=""9781416949664""",0,3.99,Margaret K. McElderry Books,Paperback,176,2007,1974,,2010/07/07,,,read,,,,1,,,0,,,,,
210329,"The Dark Is Rising (The Dark is Rising, #2)",Susan Cooper,"Cooper, Susan",,"=""1416949658""","=""9781416949657""",0,4.05,Margaret K. McElderry ,Paperback,272,2007,1973,,2010/07/07,,,read,,,,1,,,0,,,,,
210331,"Over Sea, Under Stone",Susan Cooper,"Cooper, Susan",,"=""141694964X""","=""9781416949640""",0,3.84,Simon Pulse,Paperback,196,2007,1965,,2010/07/07,,,read,,,,1,,,0,,,,,
86666,World War Z: An Oral History of the Zombie War,Max Brooks,"Brooks, Max",,"=""0307346617""","=""9780307346612""",0,4.01,Broadway Books,Paperback,342,2007,2006,,2010/07/07,,,read,,,,1,,,0,,,,,
1431605,"The Hollow Lands (Dancers at the End of Time, Book 2)",Michael Moorcock,"Moorcock, Michael",,"=""0441136613""","=""9780441136612""",0,3.92,Ace Books,Paperback,178,1987,1974,,2010/07/07,,,read,,,,1,,,0,,,,,
23243,Aphrodite's Flame (Superhero Central #4),Julie Kenner,"Kenner, Julie",,"=""0505525755""","=""9780505525758""",0,3.68,Love Spell,Paperback,338,2004,2004,,2010/07/07,,,read,,,,1,,,0,,,,,
23240,Aphrodite's Secret (Superhero Central #3),Julie Kenner,"Kenner, Julie",,"=""0505525097""","=""9780505525093""",0,3.69,Love Spell,Paperback,369,2003,2003,,2010/07/07,,,read,,,,1,,,0,,,,,
23236,Aphrodite's Passion (Superhero Central #2),Julie Kenner,"Kenner, Julie",,"=""0505524740""","=""9780505524744""",0,3.61,Dorchester Publishing Co Inc,Mass Market Paperback,374,2002,2002,,2010/07/07,,,read,,,,1,,,0,,,,,
23241,Aphrodite's Kiss (Superhero Central #1),Julie Kenner,"Kenner, Julie",,"=""0505524384""","=""9780505524386""",0,3.43,Dorchester Publishing Co Inc,Mass Market Paperback,400,2001,2001,,2010/07/07,,,read,,,,1,,,0,,,,,
30194,"Goddess of Spring (Goddess Summoning, #2)",P.C. Cast,"Cast, P.C.",,"=""0425197492""","=""9780425197493""",0,4.20,Berkley Sensation,Mass Market Paperback,360,2004,2004,,2010/07/07,,,read,,,,1,,,0,,,,,
594574,"The Fortress of the Pearl (The Elric Saga, #8)",Michael Moorcock,"Moorcock, Michael",,"=""0441248667""","=""9780441248667""",0,3.78,Ace,Paperback,212,1990,1989,,2010/07/07,,,read,,,,1,,,0,,,,,
3477268,Elric At The End Of Time,Michael Moorcock,"Moorcock, Michael",,"=""0450060470""","=""9780450060472""",0,3.85,New English Library,Hardcover,175,1984,1984,,2010/07/07,,,read,,,,1,,,0,,,,,
60141,"Stormbringer (The Elric Saga, #6)",Michael Moorcock,"Moorcock, Michael",,"=""0441787541""","=""9780441787548""",0,4.16,Ace,Mass Market Paperback,220,1987,1965,,2010/07/07,,,read,,,,1,,,0,,,,,
562253,"The Bane of the Black Sword (The Elric Saga, #5)",Michael Moorcock,"Moorcock, Michael",,"=""0441048854""","=""9780441048854""",0,4.03,Ace,Mass Market Paperback,157,1987,1977,,2010/07/07,,,read,,,,1,,,0,,,,,
60149,"The Vanishing Tower (The Elric Saga, #4)",Michael Moorcock,"Moorcock, Michael",,"=""0441860397""","=""9780441860395""",0,3.97,Ace,Mass Market Paperback,176,1987,1970,,2010/07/07,,,read,,,,1,,,0,,,,,
131633,"The Weird of the White Wolf (The Elric Saga, #3)",Michael Moorcock,"Moorcock, Michael",,"=""0441888054""","=""9780441888054""",0,3.96,Ace,Mass Market Paperback,159,1988,1977,,2010/07/07,,,read,,,,1,,,0,,,,,
6676180,The King Of The Swords,Michael Moorcock,"Moorcock, Michael",David McCall Johnston,"=""0425020703""","=""9780425020708""",0,3.91,Berkley Books,Mass Market Paperback,158,1971,1971,,2010/07/07,,,read,,,,1,,,0,,,,,
1455434,"The Queen of the Swords (Corum, #2)",Michael Moorcock,"Moorcock, Michael",,"=""0425087379""","=""9780425087374""",0,3.88,Berkley,Mass Market Paperback,160,1986,1971,,2010/07/07,,,read,,,,1,,,0,,,,,
1387894,Knight Of The Swords,Michael Moorcock,"Moorcock, Michael",,"=""0441451314""","=""9780441451319""",0,3.91,Ace Books,Mass Market Paperback,176,1987,1971,,2010/07/07,,,read,,,,1,,,0,,,,,
295556,City of the Beast: Or Warriors of Mars,Michael Moorcock,"Moorcock, Michael","Edward P. Bradbury, Kim Mohan","=""1601250444""","=""9781601250445""",0,3.50,Paizo Inc.,Paperback,160,2007,1965,,2010/07/07,,,read,,,,1,,,0,,,,,
1455435,"The Quest For Tanelorn (Chronicles of Castle Brass, #3)",Michael Moorcock,"Moorcock, Michael",,"=""0425077071""","=""9780425077078""",0,3.85,Berkley,Mass Market Paperback,155,1985,1975,,2010/07/07,,,read,,,,1,,,0,,,,,
617237,"The Champion of Garathorm (The Chronicles of Castle Brass, #2)",Michael Moorcock,"Moorcock, Michael",,"=""0425090426""","=""9780425090428""",0,3.85,Berkley,Mass Market Paperback,160,1986,1973,,2010/07/07,,,read,,,,1,,,0,,,,,
1746273,Breakfast in the Ruins,Michael Moorcock,"Moorcock, Michael",,"=""0380491486""","=""9780380491483""",0,3.56,Avon Books,Mass Market Paperback,176,1980,1971,,2010/07/07,,,read,,,,1,,,0,,,,,
285179,In the King's Service (The Childe Morgan #1),Katherine Kurtz,"Kurtz, Katherine",,"=""0441012094""","=""9780441012091""",0,3.92,Ace,Mass Market Paperback,370,2004,2003,,2010/07/07,,,read,,,,1,,,0,,,,,
1283958,"The Givenchy Code (Codebreaker Trilogy, #1)",Julie Kenner,"Kenner, Julie",,"=""0743496132""","=""9780743496131""",0,3.60,Gallery Books,Paperback,384,2005,2005,,2010/07/07,,,read,,,,1,,,0,,,,,
60146,Behold the Man,Michael Moorcock,"Moorcock, Michael",,"=""1585677647""","=""9781585677641""",0,3.77,Harry N. Abrams,Paperback,144,2007,1969,,2010/07/07,,,read,,,,1,,,0,,,,,
824032,"The Sailor on the Seas of Fate (Elric, #2)",Michael Moorcock,"Moorcock, Michael",,"=""0441748635""","=""9780441748631""",0,3.94,Ace Books,Mass Market Paperback,160,1987,1976,,2010/07/07,,,read,,,,1,,,0,,,,,
30036,"Elric of Melniboné (The Elric Saga, #1)",Michael Moorcock,"Moorcock, Michael",,"=""0441203981""","=""9780441203987""",0,3.89,Ace Books,Mass Market Paperback,181,1987,1972,,2010/07/07,,,read,,,,1,,,0,,,,,
30190,"Goddess of Light (Goddess Summoning, #3)",P.C. Cast,"Cast, P.C.",,"=""0425201961""","=""9780425201961""",0,4.04,Berkley,Paperback,355,2005,2005,,2010/07/07,,,read,,,,1,,,0,,,,,
1202713,Utopia,Lincoln Child,"Child, Lincoln",,"=""0099462230""","=""9780099462231""",0,3.90,Arrow Books,Mass Market Paperback,514,2003,2002,,2010/07/07,,,read,,,,1,,,0,,,,,
