"Product ID","ASIN","Book URL","Title","Author","Narrated By","Summary","Description","Duration","Ave. Rating","Rating Count","Release Date","Purchase Date","Publisher","Genre","sub_genre","Short Title","Copyright","Author URL","Download URL","File name","Key","Series URL","Series Name","Series Sequence","Link Error","Abridged","Book Language","BOOK_ELEM_IGNORED","BOOK_ELEM_PDF_URL","BOOK_ELEM_IMAGE_URL","BOOK_ELEM_DIR_PATH","BOOK_ELEM_REGION","BOOK_ELEM_CHAPTERS","BOOK_ELEM_LOCKED","BOOK_ELEM_AYCE"
"BK_ACX0_102241","B077VSC5SP","https://www.audible.com/pd/B077VSC5SP","Unchained - Feathers and Fire, Book 1","Shayne Silvers","Nicole Poole","<p>My name is Callie Penrose - and I'm a rookie spell-slinger from Kansas City. I work part-time for the Vatican Shepherds, hunting monsters for them, but you won't find me in the pews on Sundays. Not really my thing.</p> <p>But when my boss is injured by a werewolf, it's time for me to put my big girl pants on. Because the Spear of Longinus - the one that allegedly stabbed Jesus on the Cross - has surfaced, and it's going up for auction. And every flavor of monster in my city wants it. Even a demon and a Nephilim, just for fun.</p> <p>The only way to survive the war and get the spear first is to team up with Nate Temple, a handsome, reckless wizard from St. Louis. But he has a dark side, too, and I don't fully trust him, despite what my body tells me.</p> <p>Framed for murders I didn't commit, I find I've become Kansas City's most hated wizard overnight. Because keeping the spear will get me killed, but giving it away will get everyone else killed. And letting Nate handle it will only paint me as weak. What's a girl to do?</p> <p>Especially when Hell knows more about my past than I do...</p>","<p>Framed for murders I didn't commit, I find I've become Kansas City's most hated wizard overnight....</p>","08:41:00","4.1697944593386955","1119","2017-12-05","2021-07-18","Argento Publishing","Science Fiction & Fantasy:Fantasy","","Unchained","","https://www.audible.com/author/Shayne+Silvers/B00P5SAQH4","","Unchained","","https://www.audible.com/series/Feathers-and-Fire-Series-Audiobook/B07B7K8F1F","Feathers and Fire Series","1","","false","english","","","https://m.media-amazon.com/images/I/51IRP-fXbzL._SL500_.jpg","","US","","","false"
"BK_TRLK_000138","B00C5OC5KM","https://www.audible.com/pd/B00C5OC5KM","Uncle Tom's Cabin - Life Among the Lowly","Harriet Beecher Stowe","Mary Sarah","<p><i>Uncle Tom's Cabin</i> was the best-selling novel of the 19th century and the second best-selling book of that century, following the Bible. It is credited with helping fuel the abolitionist cause in the 1850s. In 1855, three years after it was published, it was called ""the most popular novel of our day."" A thrilling and important piece of American literature!</p>","<i>Uncle Tom's Cabin</i> was the best-selling novel of the 19th century and the second best-selling book of that century, following the Bible....","15:23:00","4.58147229114971","2418","2013-04-03","2016-01-13","Trout Lake Media","Literature & Fiction:Classics","","Uncle Tom's Cabin","","https://www.audible.com/author/Harriet+Beecher+Stowe/B01LRBWGYS","","Uncle Tom's Cabin","","","","","","false","english","","","https://m.media-amazon.com/images/I/61KYB34TxFL._SL500_.jpg","","US","","","false"
"BK_RECO_003221","B002UZMNI0","https://www.audible.com/pd/B002UZMNI0","Undead and Unwelcome - Queen Betsy, Book 8","MaryJanice Davidson","Nancy Wu","Sassy and quirky, with heaping doses of paranormal romance, MaryJanice Davidson's <i>New York Times</i> best-selling Queen Betsy series sinks its teeth into fans and never lets go. Here Betsy must return the body of her werewolf friend Antonia to her own kind in Cape Cod. And who knows how the wolves will greet her. Then there's her half-sister - the devil's own daughter - who is feeling her oats and beginning to raise a little hell.","Here Betsy must return the body of her werewolf friend Antonia to her own kind in Cape Cod....","04:50:00","4.201650943396227","848","2009-07-03","2010-09-19","Recorded Books","Literature & Fiction:Humor & Satire:Humorous","","Undead and Unwelcome","","https://www.audible.com/author/MaryJanice+Davidson/B001I9VW0E","","Undead and Unwelcome","","https://www.audible.com/series/Undead-Queen-Betsy-Audiobook/B006K1NJGK","Undead - Queen Betsy","8","","false","english","","","https://m.media-amazon.com/images/I/518-yX2u4-L._SL500_.jpg","","US","","","false"
"BK_RECO_002475","B002V59R4C","https://www.audible.com/pd/B002V59R4C","Undead and Unworthy, Queen Betsy, Book 7","MaryJanice Davidson","Nancy Wu","Vampire Queen Betsy Taylor - newly married and living in the suburbs - rules the night in this seventh book from MaryJanice Davidson's <i>New York Times</i> best-selling series. Already busy dealing with a pesky ghost, Betsy must rise to the occasion when a pack of formerly feral vamps comes calling.","Already busy dealing with a pesky ghost, Betsy must rise to the occasion when a pack of formerly feral vamps comes calling....","05:22:00","4.2761596548004315","927","2008-10-20","2010-09-19","Recorded Books","Literature & Fiction:Humor & Satire:Humorous","","Undead and Unworthy, Queen Betsy, Book 7","","https://www.audible.com/author/MaryJanice+Davidson/B001I9VW0E","","Undead and Unworthy, Queen Betsy, Book 7","","https://www.audible.com/series/Undead-Queen-Betsy-Audiobook/B006K1NJGK","Undead - Queen Betsy","7","","false","english","","","https://m.media-amazon.com/images/I/514G99hc4jL._SL500_.jpg","","US","","","false"
"BK_HARP_002838","B007VCYWPE","https://www.audible.com/pd/B007VCYWPE","Under a Vampire Moon - An Argeneau Novel, Book 16","Lynsay Sands","Kirby Heyborne","<p>When vampires go on vacation.... </p> <p>Escaping a horrible marriage, Carolyn Connor has no desire to think about men - a vow she's determined to keep while on vacation in St. Lucia. She'll take the Caribbean sun and sea and plenty of tropical drinks with those cute umbrellas poolside, thank you. She absolutely does not need male company, no matter how tan and rock-hard his body may be. </p> <p>Easy enough, but then Carolyn meets the charming Marguerite Argeneau, who is infamous among her family for her matchmaking prowess. </p> <p>Christian Notte has well known the power of finding a life mate. He's seen enough of his Argeneau relatives taken down for the count, but he never imagined he'd let himself fall in love - until he meets the enthralling, charmingly skittish, and oh-so-mortal Carolyn. But how will he reveal what he is and still convince this once-bitten mortal to trust him with her heart - and her forever?</p>","Escaping a horrible marriage, Carolyn Connor has no desire to think about men - a vow she's determined to keep while on vacation in St. Lucia....","11:44:00","4.547738693467337","995","2012-04-24","2012-04-24","HarperAudio","Romance:Paranormal","","Under a Vampire Moon","","https://www.audible.com/author/Lynsay+Sands/B001H6N4AE","","Under a Vampire Moon","","https://www.audible.com/series/Argeneau-Vampires-Audiobook/B005NACZBO","Argeneau Vampires","16","","false","english","","","https://m.media-amazon.com/images/I/61CMl-tqdgL._SL500_.jpg","","US","","","false"
"BK_ACX0_067367","B01L9SNR4C","https://www.audible.com/pd/B01L9SNR4C","Under the Mountains - West Virginia Weird, Book 1","James Agee Jr.","Charles Hayward","<p>Jonas dreams of a life outside of the coal town in West Virginia where he was born. He soon discovers that there is more mystery and adventure in his home state than he ever could have imagined. Living with the knowledge that dark creatures and folklore are alive and among the living changes his life forever. Venture to iconic West Virginia locations such as Bramwell and the Trans-Allegheny Lunatic Asylum, as his adventure takes him to some very unexpected locations. </p>","Jonas dreams of a life outside of the coal town in West Virginia where he was born. He soon discovers that there is more mystery and adventure in his home state than he ever....","02:52:00","3.9375","16","2016-09-06","2016-12-09","James Agee Jr.","Literature & Fiction:Classics","","Under the Mountains","","","","Under the Mountains","","","","","","false","english","","","https://m.media-amazon.com/images/I/51w4YKDyZdL._SL500_.jpg","","US","","","false"
"BK_TANT_002996","B00CBWQD56","https://www.audible.com/pd/B00CBWQD56","Unleashed - The Amoveo Legend, Book 1","Sara Humphreys","Arika Rapson","<p>Samantha Logan's childhood home had always been a haven, but everything changed while she was away. She has a gorgeous new neighbor, Malcolm, who introduces her to the amazing world of the dream-walking, shapeshifting Amoveo clans... but what leaves her reeling with disbelief is when he tells her she's one of them. And shock turns to terror as Samantha falls prey to the deadly enemy determined to destroy the Amoveo, and the only chance she has to come into her true powers is to trust in Malcolm to show her the way.</p>","Samantha Logan's childhood home had always been a haven, but everything changed while she was away....","08:50:00","4.0588235294117645","68","2013-05-06","2013-05-07","Tantor Audio","Literature & Fiction:Classics","","Unleashed","","https://www.audible.com/author/Sara+Humphreys/B002DEQFYQ","","Unleashed","","https://www.audible.com/series/The-Amoveo-Legend-Audiobook/B00CD7RO8E","The Amoveo Legend","1","","false","english","","","https://m.media-amazon.com/images/I/51F4ch2aEOL._SL500_.jpg","","US","","","false"
"BK_BLAK_000381","B002VA8GBW","https://www.audible.com/pd/B002VA8GBW","Up from Slavery","Booker T. Washington","Noah Waterman","<p>Booker T. Washington fought his way out of slavery to become an educator, statesman, political shaper, and proponent of the ""do-it-yourself"" idea. In his autobiography, he describes his early life as a slave on a Virginia plantation, his steady rise during the Civil War, his struggle for education, his schooling at the Hampton Institute, and his years as founder and president of the Tuskegee Institute in Alabama, which was devoted to helping minorities learn useful, marketable skills. </p> <p>He gives an account of his travels, speeches, and meetings with various leaders, including Theodore Roosevelt in the White House. Employing a didactic tone, Washington deftly sets forth his belief that the Black man’s salvation lies in education, industriousness, and self-reliance. This is the true-life story of a man of real courage and dedication. </p> <p>Booker Taliaferro Washington (1856-1915), founder of Tuskegee Institute, was a leading educator, author, and statesman who rose from slavery to become internationally famous.</p>","Booker T. Washington fought his way out of slavery to become an educator, statesman, political shaper and proponent of the ""do it yourself"" idea....","06:08:00","4.67578593712503","4167","2001-06-21","2017-02-10","Blackstone Audio, Inc.","Biographies & Memoirs:Cultural & Regional","","Up from Slavery","","https://www.audible.com/author/Booker+T.+Washington/B000AQ48LG","","Up from Slavery","","","","","","false","english","","","https://m.media-amazon.com/images/I/51-eSLSjQ0L._SL500_.jpg","","US","","","false"
"BK_HARP_003750","B00H8TZTES","https://www.audible.com/pd/B00H8TZTES","Up from the Grave - Night Huntress, Book 7","Jeaniene Frost","Tavia Gilbert","<p>There's always one more grave to dig. </p> <p>Lately, life has been unnaturally calm for vampires Cat Crawfield and her husband, Bones. They should have known better than to relax their guard, because a shocking revelation sends them back into action to stop an all-out war.… </p> <p>A rogue CIA agent is involved in horrifying secret activities that threaten to raise tensions between humans and the undead to dangerous heights. Now Cat and Bones are in a race against time to save their friends from a fate worse than death…because the more secrets they unravel, the deadlier the consequences. And if they fail, their lives - and those of everyone they hold dear - will be hovering on the edge of the grave.</p>","There's always one more grave to dig....","08:41:00","4.683024536805208","3994","2014-01-28","2014-01-28","HarperAudio","Mystery, Thriller & Suspense:Thriller & Suspense:Supernatural","","Up from the Grave","","https://www.audible.com/author/Jeaniene+Frost/B001SPZGEQ","","Up from the Grave","","https://www.audible.com/series/Night-Huntress-Audiobook/B006K1POAE","The Night Huntress Novels","7","","false","english","","","https://m.media-amazon.com/images/I/51tNqt6-9FL._SL500_.jpg","","US","","","false"
"BK_RECO_003802","B003HAZ47Y","https://www.audible.com/pd/B003HAZ47Y","Up in Smoke - Silver Dragons, Book 2","Katie MacAlister","Barbara Rosenblat","<p>Katie MacAlister packs heat and humor into her best-selling Silver Dragons series. Here May Northcutt continues her quest to free herself from the clutches of the Demon Lord Magoth so she can take her rightful place beside Gabriel, the ruler of the Silver Dragons.</p>","Katie MacAlister packs heat and humor into her best-selling Silver Dragons series....","09:28:00","4.4146825396825395","504","2010-04-14","2010-09-19","Recorded Books ","Romance:Fantasy","","Up in Smoke","","https://www.audible.com/author/Katie+MacAlister/B001IGLPEA","","Up in Smoke","","https://www.audible.com/series/Silver-Dragons-Audiobook/B007FI3DM2","Silver Dragons","2","","false","english","","","https://m.media-amazon.com/images/I/51PQJ48AlVL._SL500_.jpg","","US","","","false"
